"age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq","Species","Location"
0,0.482693114232967,-0.508730283748132,1.4860012513445,0.562880210354958,-0.605084373786563,1.70404957751247,"Chromis viridis","Gambiers"
1,7.34844437938229,6.48969460013575,8.24130930097722,7.442835890534,6.69885022739186,8.16128494782038,"Chromis viridis","Gambiers"
2,10.0318666554197,9.14774328693693,10.8925088509151,9.29637789861106,8.58464686935958,9.97801002471495,"Chromis viridis","Gambiers"
3,11.1247209115443,9.70039752786219,12.315063398498,9.82298614518139,8.90154942200559,10.7032604131563,"Chromis viridis","Gambiers"
4,11.5854478625239,9.83055062758411,13.1510861422723,9.97977726970122,8.95531763801803,11.021006331244,"Chromis viridis","Gambiers"
5,11.7856552163783,9.86058455670293,13.6554960916404,10.0284701278235,8.96207644724344,11.1387993534553,"Chromis viridis","Gambiers"
6,11.8750583702129,9.86924082058868,13.9013827441433,10.0441857214913,8.96514872145242,11.203422920815,"Chromis viridis","Gambiers"
7,11.9159906423604,9.8716038900298,14.0481691834101,10.0494414523495,8.96524842112049,11.2245764308127,"Chromis viridis","Gambiers"
8,11.9351697925839,9.87224900019028,14.1342366179715,10.0512582099056,8.96550333190018,11.2324821394782,"Chromis viridis","Gambiers"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.231242560667422,0.0167038672879588,0.454269195985479,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.47230622438318,3.19258644090944,3.75136518959305,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.98669374325454,4.70324539469067,5.27246521955258,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.69965632261544,5.32838973984869,6.04710709071323,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,6.03778684715439,5.56780578383562,6.45832780030326,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,6.19930029696528,5.65920617409184,6.69318329959775,"Dascyllus aruanus","Moorea"
6,5.56904095649917,5.20393962954816,5.96301035737578,6.27699087522847,5.69744546970927,6.83032916319229,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.236380376713832,0.0178979007035787,0.461645885546444,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.49195174109008,3.2136208630804,3.75321144397855,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.9603133120573,4.6744704358368,5.27243600373356,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.63081564116374,5.1872286241806,6.09329114517325,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.94064210179065,5.35219509534725,6.56014501590199,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.241600474125235,0.0168016127184307,0.477086768047528,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.50982200290813,3.23960119420875,3.75988801299291,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.92917182970302,4.61649587215335,5.29567147164325,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.55598626361624,5.03793544031253,6.13153908311604,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.250218339527379,0.0177290168589642,0.483379203110819,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.52487534260038,3.27442045019479,3.77070069309322,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.83970334004186,4.61854307275548,5.06256349884148,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.37404016352363,5.04352440284402,5.69081774681131,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.59375099115399,5.17042791474565,6.01580375874933,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,5.68512909100577,5.21299083042591,6.17954514194048,"Dascyllus aruanus","Moorea"
6,5.56904095649917,5.20393962954816,5.96301035737578,5.7235588356992,5.22450719677907,6.25403111036824,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.248651809513129,0.0179502735941325,0.487794941610302,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.52046990966601,3.24623224146887,3.76934782509803,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.85789668456847,4.54773042829433,5.17014281970131,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.41643142241699,4.89614867258655,5.95874705662989,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.263375688371332,0.0190801770780372,0.516520460278231,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.54363954678644,3.31052149230783,3.77445044929961,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.7199628923097,4.50116055179905,4.93397547131881,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.14767607977041,4.82677678125167,5.44969283067474,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.30527079922441,4.91580837165138,5.68464321663942,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,5.36408412067659,4.93876378543499,5.79107157803802,"Dascyllus aruanus","Moorea"
6,5.56904095649917,5.20393962954816,5.96301035737578,5.38630491441226,4.94411925766036,5.83888887854329,"Dascyllus aruanus","Moorea"
7,5.58073048277944,5.20695810075197,5.9844635323937,5.39480096800937,4.94591667160589,5.86473251571601,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.267869447976532,0.0194390779343558,0.520857991225944,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.54543573733834,3.31370523673417,3.77877450752636,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.6763952933083,4.41732561389912,4.91639456752394,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.07317608835514,4.70546950837735,5.41262077065777,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.2145942263778,4.77749265833747,5.64283850754934,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,5.26576332224889,4.79646471067255,5.7440584463209,"Dascyllus aruanus","Moorea"
6,5.56904095649917,5.20393962954816,5.96301035737578,5.28454793202797,4.80142345414853,5.78939042667307,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.246381670657447,0.0170824412658601,0.485646313460014,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.51715126767464,3.24144529122078,3.77453088208745,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.87971971946939,4.58066483770895,5.20968482692281,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.45899785832125,4.93677085761109,6.01268954856397,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.256389515407386,0.0182292319469266,0.500215709274206,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.53677824272394,3.2941251250872,3.77415082498087,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.7891570363509,4.56668170389343,5.00662041593832,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.27314663197239,4.94361348799977,5.58286249158319,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.46241238091124,5.05798212488123,5.86928412312755,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,5.53728343640977,5.08877109949035,6.00764020165229,"Dascyllus aruanus","Moorea"
6,5.56904095649917,5.20393962954816,5.96301035737578,5.5672374786902,5.09830834683424,6.06726616914673,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.263691703861343,0.0196787866836934,0.509247698704085,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.54201174814385,3.30824299340739,3.77762808009328,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.71521043150768,4.45480659682057,4.95058749912522,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.14247019977112,4.75027350087051,5.48613131745611,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.30065305252186,4.82336054657695,5.75066443340188,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,5.36013584674311,4.84651731393989,5.87656367825154,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.292487514253117,0.0215273190788022,0.569441490509382,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.51862978495323,3.27069178271255,3.75080956232063,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.39599095214952,4.04157296290272,4.72891975569201,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,4.64328864768446,4.17486970892888,5.15086070595706,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,4.71534361975546,4.19978024485268,5.31283579780518,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,4.73700666246707,4.2070849596493,5.36718019674279,"Dascyllus aruanus","Moorea"
6,5.56904095649917,5.20393962954816,5.96301035737578,4.74371843912469,4.20953674352346,5.38952857428256,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.257418340973007,0.019101062567701,0.500232610646151,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.52859711033799,3.2746211411803,3.76969347016056,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.76240902244512,4.38907991764825,5.08578432560974,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.24123604844933,4.64137779928444,5.80515508635774,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.268605868590619,0.0201243273235657,0.517786033299115,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.54301203723456,3.31130657967468,3.77159208498725,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.6623718262272,4.38163475123656,4.9180428163691,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.0530321079486,4.62606597944956,5.441775998171,"Dascyllus aruanus","Moorea"
4,5.46593399679253,5.15692683202519,5.79294324548746,5.19205019929489,4.68826614486648,5.68171365228629,"Dascyllus aruanus","Moorea"
5,5.53978467855274,5.19357859458393,5.90916134119052,5.2424382345955,4.70108373242159,5.7909483064098,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.254923870324123,0.0188015646521312,0.498762569408637,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.53148945483785,3.27818811252157,3.77516356427346,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.80054323301243,4.47757678664807,5.11945196413246,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.30360014997931,4.75546125674178,5.83091781479309,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.263515152210656,0.0195057643337216,0.517277200499419,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.53596437604564,3.29286807345687,3.76778912880777,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.71652166869398,4.32792342290979,5.02518156721858,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,5.15550764732306,4.54223210417729,5.70676630830592,"Dascyllus aruanus","Moorea"
0,0.256399365002321,0.0183971270751116,0.49774854887835,0.280546209802818,0.0205519180282042,0.548871282852065,"Dascyllus aruanus","Moorea"
1,3.54078784145714,3.30640661340119,3.77864991665857,3.51717400998922,3.25874231912625,3.75582215689896,"Dascyllus aruanus","Moorea"
2,4.79455818960548,4.60682221057873,4.99115112349692,4.51113507016426,3.97049046932954,4.9077408248087,"Dascyllus aruanus","Moorea"
3,5.27786592844485,5.03319624207716,5.53331227772633,4.83366682389607,4.08464037522107,5.47967010227892,"Dascyllus aruanus","Moorea"
0,0.64083856056893,0.198017676799647,1.07483915050788,0.63878512506975,0.197451799869313,1.07401979919382,"Dascyllus flavicaudus","Gambiers"
1,3.90022547485705,3.62955249448469,4.18445031529072,3.8944329192607,3.6372580072196,4.15854437471711,"Dascyllus flavicaudus","Gambiers"
2,5.87907459489595,5.61515537278846,6.15048822860625,5.87902322430767,5.61827554865052,6.15577816609722,"Dascyllus flavicaudus","Gambiers"
3,7.08385997952113,6.79272061369209,7.36101216764691,7.09075258041341,6.84425052205219,7.34669507956144,"Dascyllus flavicaudus","Gambiers"
4,7.81934424729897,7.45711398373051,8.15857004451738,7.83177965715111,7.58750545356207,8.08179162609255,"Dascyllus flavicaudus","Gambiers"
5,8.26949827498545,7.79748176508404,8.70728512966171,8.2856677856846,8.01174740636593,8.54964312775864,"Dascyllus flavicaudus","Gambiers"
6,8.54570773281876,7.99356636891197,9.06729388015973,8.56411491460086,8.24260886611447,8.87130153994395,"Dascyllus flavicaudus","Gambiers"
7,8.71560154822767,8.09112380000193,9.32363082035475,8.73519875224102,8.3702814045212,9.08255524896527,"Dascyllus flavicaudus","Gambiers"
8,8.82035184108101,8.15708736557974,9.48664591741084,8.84047756261691,8.44343268999545,9.21883796086637,"Dascyllus flavicaudus","Gambiers"
9,8.88508886678693,8.19437345493435,9.59282827710652,8.90536078625223,8.48800169854265,9.30582579660341,"Dascyllus flavicaudus","Gambiers"
10,8.92518981932112,8.21428234041592,9.66209385275002,8.94540846545952,8.51536924459111,9.36827565441705,"Dascyllus flavicaudus","Gambiers"
11,8.95008691458522,8.22160204003719,9.70485940776654,8.97016387413745,8.5271944077717,9.40708391625399,"Dascyllus flavicaudus","Gambiers"
12,8.96557953611108,8.22490571367495,9.73506966428673,8.98548904426743,8.53427433710176,9.43323349457245,"Dascyllus flavicaudus","Gambiers"
13,8.97524173318424,8.22670562006334,9.75564970541304,8.99499023276002,8.54020721045864,9.45165045654201,"Dascyllus flavicaudus","Gambiers"
